TrxDate,CustomerID,CustomerName,ItemCode,ItemName,TotalQuantity
2023-05-31,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-30,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-29,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-03-26,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-28,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-27,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-27,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-26,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-23,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-23,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-13,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-13,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-01-17,1007151,SaudiMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-03-26,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-03-08,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-02-27,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-01-16,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-05-31,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-05-30,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-05-29,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-03-08,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-01-17,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-01-17,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-01-16,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-03-26,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-02-27,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-02-23,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-02-23,1007151,SaudiMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-03-26,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-03-08,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-02-23,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-01-17,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-01-17,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-01-16,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-05-31,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-05-30,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-05-29,1007151,SaudiMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-03-19,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-27,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-03-26,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-03-08,1007151,SaudiMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-05-31,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-05-30,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-05-29,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-03-08,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-02-28,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-02-26,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-01-16,1007151,SaudiMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-05-21,1007151,SaudiMarket,1051300,Dira Rice 5KGM x 8,1.0
2023-03-26,1007151,SaudiMarket,1051300,Dira Rice 5KGM x 8,1.0
2023-02-28,1007151,SaudiMarket,1051200,Dira Rice 10KGM x 4,1.0
2023-02-26,1007151,SaudiMarket,1051200,Dira Rice 10KGM x 4,1.0
2023-02-13,1007151,SaudiMarket,1051200,Dira Rice 10KGM x 4,1.0
2023-02-13,1007151,SaudiMarket,1051200,Dira Rice 10KGM x 4,1.0
2023-02-26,1007151,SaudiMarket,1051400,Basmati Rice 10KGM x 4,1.0
2023-03-26,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-03-08,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-28,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-23,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-13,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-13,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-13,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-01-17,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-01-17,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-01-16,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-01-16,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-31,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-30,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-29,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-21,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-02,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-03-19,1007151,SaudiMarket,1091200,Dr.Salt 400g x 12,1.0
2023-05-31,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-05-30,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-05-29,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-05-21,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-05-02,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-04-18,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-03-08,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-01-17,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-01-16,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-01-16,1007151,SaudiMarket,1091100,Idozied Salt 700g x 12,1.0
2023-05-31,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-05-30,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-05-29,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-05-02,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-02-27,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-02-26,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-02-23,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-02-23,1007151,SaudiMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-05-31,1007151,SaudiMarket,3014400,Lekempti Bashanfar 2KGM,1.0
2023-05-30,1007151,SaudiMarket,3014400,Lekempti Bashanfar 2KGM,1.0
2023-05-29,1007151,SaudiMarket,3014400,Lekempti Bashanfar 2KGM,1.0
2023-05-31,1007151,SaudiMarket,3011400,Bashanfar Harar Green Coffee beans 2KGM,1.0
2023-05-30,1007151,SaudiMarket,3011400,Bashanfar Harar Green Coffee beans 2KGM,1.0
2023-05-29,1007151,SaudiMarket,3011400,Bashanfar Harar Green Coffee beans 2KGM,1.0
2023-02-28,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-27,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-26,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-23,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-23,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-13,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-13,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-13,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-13,1007151,SaudiMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-05-31,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-05-30,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-05-29,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-02-28,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-01-17,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-01-17,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-01-16,1007151,SaudiMarket,1051500,Mithas Rice 5KGM x 4,1.0
2023-05-31,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-05-30,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-05-29,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-19,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-08,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-08,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-08,1007151,SaudiMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-05-31,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-05-30,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-05-29,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-05-02,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-05-02,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-03-26,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-03-08,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-28,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-27,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-27,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-23,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-23,1007151,SaudiMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-05-31,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-30,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-29,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-21,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-21,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-04-18,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-03-08,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-28,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-27,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-23,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-23,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-13,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-13,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-13,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-02-13,1007151,SaudiMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-21,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-04-18,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-26,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-26,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-08,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-28,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-27,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-27,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-23,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-23,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-13,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-13,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-13,1007151,SaudiMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-26,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-01-17,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-05-31,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-05-30,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-05-29,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-05-21,1007151,SaudiMarket,1041100,Cream 170g x 48,1.0
2023-03-26,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-26,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-02-23,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-01-17,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-01-17,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-01-16,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-01-16,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-31,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-30,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-29,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-21,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-21,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-19,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-31,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-30,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-29,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-21,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-04-18,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-28,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-27,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-27,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-23,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-23,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-23,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-13,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-13,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-13,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-01-17,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-01-16,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-03-19,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-19,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-08,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-04-18,1007151,SaudiMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-26,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-03-08,1007151,SaudiMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-31,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-05-30,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-05-29,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-03-26,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-03-08,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-02-23,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-01-17,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-01-16,1007151,SaudiMarket,1061100,Tuna 185g x 48,1.0
2023-05-31,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-05-30,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-05-29,1007151,SaudiMarket,1061200,Tuna 95g x 48,1.0
2023-03-19,1000192,DanubeMarket,1021500,Whole Milk Powder 2250g PKT x 6,1.0
2023-02-11,1000192,DanubeMarket,1091200,Dr.Salt 400g x 12,1.0
2023-02-11,1000192,DanubeMarket,1071300,Black Tea 450g x 12,1.0
2023-02-11,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-11,1000192,DanubeMarket,1051300,Dira Rice 5KGM x 8,1.0
2023-02-11,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-11,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-08,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-02,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-01-22,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-01-22,1000192,DanubeMarket,1061100,Tuna 185g x 48,1.0
2023-01-22,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-01-22,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-26,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-03-05,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-02-08,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-01-14,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-03-12,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-02-04,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-01-14,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-02-02,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-01-14,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-04-02,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-03-30,1000192,DanubeMarket,1021100,Whole Milk Powder 2500g * 6 Tin,1.0
2023-02-20,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-02-12,1000192,DanubeMarket,1021300,Whole Milk Powder 900g Tin x 12,1.0
2023-03-12,1000192,DanubeMarket,1021400,Whole Milk Powder 400g Tin x 24,1.0
2023-01-25,1000192,DanubeMarket,1021200,Whole Milk Powder 1800g Tin x 6,1.0
2023-05-07,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-04-02,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-22,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-01-14,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-11,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-02,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-04-02,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-01-15,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-04,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-20,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-02-08,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-01-25,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-03-29,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-27,1000192,DanubeMarket,1021301,Whole Milk Powder 900g PKT x 12,1.0
2023-05-22,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-08,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-03-02,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-15,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-02-08,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-01-22,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-22,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-04-29,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-04-29,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-03-12,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-03-12,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-02-02,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-01-14,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-08,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-03,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-09,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-03-26,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-03-29,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-09,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-09,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-25,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-25,1000192,DanubeMarket,1031200,Evaporated Milk 170g x 48,1.0
2023-05-25,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-05-25,1000192,DanubeMarket,1031100,Evaporated Milk 410g x 48,1.0
2023-01-22,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-04-29,1000192,DanubeMarket,1041100,Cream 170g x 48,1.0
2023-04-29,1000192,DanubeMarket,1041100,Cream 170g x 48,1.0
2023-02-04,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-04-29,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-03-30,1000192,DanubeMarket,1041100,Cream 170g x 48,1.0
2023-02-12,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-05-03,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-02-19,1000192,DanubeMarket,1041200,Hala Cream 170g x 48,1.0
2023-02-08,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-04-02,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-02-20,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-02-19,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-03-16,1000192,DanubeMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-02-12,1000192,DanubeMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-03-26,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-02-12,1000192,DanubeMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-05-22,1000192,DanubeMarket,1061414,Tuna Rooti 80g x 24,1.0
2023-05-09,1000192,DanubeMarket,1061310,Tuna Rooti 185g x 24,1.0
2023-03-08,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-01-29,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-03-02,1000192,DanubeMarket,1061204,Valita Tuna 80 g x 48,1.0
2023-02-08,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-02-08,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-05-22,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-03-12,1000192,DanubeMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-01-29,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-01-22,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-01-14,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-01-14,1000192,DanubeMarket,1061100,Tuna 185g x 48,1.0
2023-03-12,1000192,DanubeMarket,1061103,Valita Tuna 160 g x 48,1.0
2023-02-20,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-01-14,1000192,DanubeMarket,1061201,Tuna Salt and Water 95g x 48,1.0
2023-05-08,1000192,DanubeMarket,1061200,Tuna 95g x 48,1.0
2023-05-08,1000192,DanubeMarket,1061101,Tuna Salt and Water 185g x 48,1.0
2023-02-19,1000192,DanubeMarket,1061101,Tuna Salt and Water 185g x 48,1.0
